Name,Value,Year,Type,Gender
Alisa,574.0,2019,Rank,Girl
Alisha,256.0,2019,Rank,Girl
Alisia,2286.0,2019,Rank,Girl
Alison,1634.0,2019,Rank,Girl
Alissa,955.0,2019,Rank,Girl
Alix,2643.0,2019,Rank,Girl
Aliya,506.0,2019,Rank,Girl
Aliyah,298.0,2019,Rank,Girl
Aliza,190.0,2019,Rank,Girl
Allana,2286.0,2019,Rank,Girl
Allegra,664.0,2019,Rank,Girl
Alma,345.0,2019,Rank,Girl
Almas,3151.0,2019,Rank,Girl
Alya,1063.0,2019,Rank,Girl
Alycia,3151.0,2019,Rank,Girl
Alys,475.0,2019,Rank,Girl
Alysha,2643.0,2019,Rank,Girl
Alysia,1703.0,2019,Rank,Girl
Alyssa,255.0,2019,Rank,Girl
Alyssia,609.0,2019,Rank,Girl
Amaani,2869.0,2019,Rank,Girl
Amal,331.0,2019,Rank,Girl
Amalia,402.0,2019,Rank,Girl
Amalie,996.0,2019,Rank,Girl
Amana,2040.0,2019,Rank,Girl
Amanda,682.0,2019,Rank,Girl
Amani,737.0,2019,Rank,Girl
Amara,162.0,2019,Rank,Girl
Amarah,980.0,2019,Rank,Girl
Amba,2286.0,2019,Rank,Girl
Ambar,4686.0,2019,Rank,Girl
Amber,79.0,2019,Rank,Girl
Amber-Rose,1119.0,2019,Rank,Girl
Amberley,3151.0,2019,Rank,Girl
Ameena,1349.0,2019,Rank,Girl
Ameenah,4001.0,2019,Rank,Girl
Ameera,526.0,2019,Rank,Girl
Ameerah,584.0,2019,Rank,Girl
Amelia,2.0,2019,Rank,Girl
Amelie,80.0,2019,Rank,Girl
Amena,4001.0,2019,Rank,Girl
Amie,1782.0,2019,Rank,Girl
Amina,248.0,2019,Rank,Girl
Aminah,371.0,2019,Rank,Girl
Amira,178.0,2019,Rank,Girl
Amirah,340.0,2019,Rank,Girl
Ammara,1703.0,2019,Rank,Girl
Ammarah,1562.0,2019,Rank,Girl
Amna,601.0,2019,Rank,Girl
Amreen,2643.0,2019,Rank,Girl
Amrit,1562.0,2019,Rank,Girl
Amrita,1497.0,2019,Rank,Girl
Amy,212.0,2019,Rank,Girl
Ana,323.0,2019,Rank,Girl
Anabel,1782.0,2019,Rank,Girl
Anabelle,1389.0,2019,Rank,Girl
Anais,439.0,2019,Rank,Girl
Anam,1439.0,2019,Rank,Girl
Anastasia,138.0,2019,Rank,Girl
Andie,1854.0,2019,Rank,Girl
Andrea,737.0,2019,Rank,Girl
Aneeka,5591.0,2019,Rank,Girl
Aneesa,1782.0,2019,Rank,Girl
Angel,362.0,2019,Rank,Girl
Angela,724.0,2019,Rank,Girl
Angelica,737.0,2019,Rank,Girl
Angelina,664.0,2019,Rank,Girl
Angelique,5591.0,2019,Rank,Girl
Angharad,2458.0,2019,Rank,Girl
Ania,2040.0,2019,Rank,Girl
Anika,682.0,2019,Rank,Girl
Anisa,1153.0,2019,Rank,Girl
Anisha,1634.0,2019,Rank,Girl
Anita,1252.0,2019,Rank,Girl
Anja,4001.0,2019,Rank,Girl
Anjali,2170.0,2019,Rank,Girl
Ann,1316.0,2019,Rank,Girl
Anna,82.0,2019,Rank,Girl
Anna-Maria,1940.0,2019,Rank,Girl
Annabel,245.0,2019,Rank,Girl
Annabell,2458.0,2019,Rank,Girl
Annabella,414.0,2019,Rank,Girl
Annabelle,87.0,2019,Rank,Girl
Annaliese,2869.0,2019,Rank,Girl
Annalise,651.0,2019,Rank,Girl
Anne,1189.0,2019,Rank,Girl
Anne-Marie,3151.0,2019,Rank,Girl
Anneliese,3541.0,2019,Rank,Girl
Annie,115.0,2019,Rank,Girl
Annika,955.0,2019,Rank,Girl
Anoushka,1562.0,2019,Rank,Girl
Antonia,223.0,2019,Rank,Girl
Anum,1854.0,2019,Rank,Girl
Anushka,1703.0,2019,Rank,Girl
Anwen,881.0,2019,Rank,Girl
Anya,269.0,2019,Rank,Girl
Aoife,189.0,2019,Rank,Girl
April,250.0,2019,Rank,Girl
Aqsa,545.0,2019,Rank,Girl
Arabella,71.0,2019,Rank,Girl
Araminta,1940.0,2019,Rank,Girl
Areeba,1389.0,2019,Rank,Girl
Aria,42.0,2019,Rank,Girl
Ariana,126.0,2019,Rank,Girl
Ariane,2869.0,2019,Rank,Girl
Arianna,348.0,2019,Rank,Girl
Arianne,4001.0,2019,Rank,Girl
Ariella,229.0,2019,Rank,Girl
Arielle,545.0,2019,Rank,Girl
Arifa,5591.0,2019,Rank,Girl
Armani,2286.0,2019,Rank,Girl
Arooj,3541.0,2019,Rank,Girl
Arwa,623.0,2019,Rank,Girl
Asha,1292.0,2019,Rank,Girl
Ashleigh,796.0,2019,Rank,Girl
Ashley,1063.0,2019,Rank,Girl
Ashlyn,3151.0,2019,Rank,Girl
Asia,1063.0,2019,Rank,Girl
Asiya,519.0,2019,Rank,Girl
Asiyah,717.0,2019,Rank,Girl
Asma,955.0,2019,Rank,Girl
Asmaa,1634.0,2019,Rank,Girl
Astrid,316.0,2019,Rank,Girl
Athena,204.0,2019,Rank,Girl
Atlanta,2643.0,2019,Rank,Girl
Audrey,294.0,2019,Rank,Girl
Aurelia,202.0,2019,Rank,Girl
Aurora,70.0,2019,Rank,Girl
Autumn,130.0,2019,Rank,Girl
Ava,4.0,2019,Rank,Girl
Avani,1292.0,2019,Rank,Girl
Avneet,936.0,2019,Rank,Girl
Avni,920.0,2019,Rank,Girl
Avril,5591.0,2019,Rank,Girl
Aya,336.0,2019,Rank,Girl
Ayah,261.0,2019,Rank,Girl
Ayanna,1497.0,2019,Rank,Girl
Ayesha,240.0,2019,Rank,Girl
Ayisha,3541.0,2019,Rank,Girl
Ayla,84.0,2019,Rank,Girl
Aylin,897.0,2019,Rank,Girl
Ayomide,4001.0,2019,Rank,Girl
Ayse,1634.0,2019,Rank,Girl
Aysha,724.0,2019,Rank,Girl
Azaria,1634.0,2019,Rank,Girl
Azra,920.0,2019,Rank,Girl
Bailey,570.0,2019,Rank,Girl
Barbara,1063.0,2019,Rank,Girl
Baylee,4001.0,2019,Rank,Girl
Bayleigh,3151.0,2019,Rank,Girl
Beatrice,90.0,2019,Rank,Girl
Beatrix,164.0,2019,Rank,Girl
Beau,325.0,2019,Rank,Girl
Bella,53.0,2019,Rank,Girl
Belle,266.0,2019,Rank,Girl
Bernadette,2040.0,2019,Rank,Girl
Bernice,2458.0,2019,Rank,Girl
Beth,1189.0,2019,Rank,Girl
Bethan,770.0,2019,Rank,Girl
Bethany,179.0,2019,Rank,Girl
Betsy,140.0,2019,Rank,Girl
Betty,355.0,2019,Rank,Girl
Bianca,417.0,2019,Rank,Girl
Bibi,2170.0,2019,Rank,Girl
Billie,275.0,2019,Rank,Girl
Billie-Jo,2643.0,2019,Rank,Girl
Blaise,3541.0,2019,Rank,Girl
Bliss,2869.0,2019,Rank,Girl
Blossom,362.0,2019,Rank,Girl
Blythe,1634.0,2019,Rank,Girl
Bobbi,761.0,2019,Rank,Girl
Bobbie,554.0,2019,Rank,Girl
Bonita,3151.0,2019,Rank,Girl
Bonnie,62.0,2019,Rank,Girl
Breanna,4686.0,2019,Rank,Girl
Briana,2170.0,2019,Rank,Girl
Brianna,519.0,2019,Rank,Girl
Bridget,881.0,2019,Rank,Girl
Bridie,1439.0,2019,Rank,Girl
Briony,2286.0,2019,Rank,Girl
Britney,3151.0,2019,Rank,Girl
Brodie,1940.0,2019,Rank,Girl
Brogan,4001.0,2019,Rank,Girl
Bronte,1119.0,2019,Rank,Girl
Bronwen,1439.0,2019,Rank,Girl
Bronwyn,2286.0,2019,Rank,Girl
Brooke,159.0,2019,Rank,Girl
Brooklyn,590.0,2019,Rank,Girl
Bryony,1252.0,2019,Rank,Girl
Bushra,1703.0,2019,Rank,Girl
Caitlin,458.0,2019,Rank,Girl
Caitlyn,749.0,2019,Rank,Girl
Cali,474.0,2019,Rank,Girl
Calli,2869.0,2019,Rank,Girl
Callie,214.0,2019,Rank,Girl
Cally,1703.0,2019,Rank,Girl
Cameron,2643.0,2019,Rank,Girl
Camilla,491.0,2019,Rank,Girl
Camille,703.0,2019,Rank,Girl
Candice,2869.0,2019,Rank,Girl
Caoimhe,806.0,2019,Rank,Girl
Cara,305.0,2019,Rank,Girl
Cari,2170.0,2019,Rank,Girl
Cariad,1562.0,2019,Rank,Girl
Carina,1153.0,2019,Rank,Girl
Carla,513.0,2019,Rank,Girl
Carlotta,2869.0,2019,Rank,Girl
Carly,1854.0,2019,Rank,Girl
Carmel,2643.0,2019,Rank,Girl
Carmen,616.0,2019,Rank,Girl
Carolina,996.0,2019,Rank,Girl
Caroline,1119.0,2019,Rank,Girl
Carrie,1940.0,2019,Rank,Girl
Carys,537.0,2019,Rank,Girl
Casey,770.0,2019,Rank,Girl
Cassandra,881.0,2019,Rank,Girl
Cassia,1153.0,2019,Rank,Girl
Cassidy,749.0,2019,Rank,Girl
Cassie,601.0,2019,Rank,Girl
Catarina,4001.0,2019,Rank,Girl
Caterina,2643.0,2019,Rank,Girl
Catherine,417.0,2019,Rank,Girl
Catrin,1634.0,2019,Rank,Girl
Cecilia,458.0,2019,Rank,Girl
Cecily,651.0,2019,Rank,Girl
Celeste,749.0,2019,Rank,Girl
Celia,980.0,2019,Rank,Girl
Celina,2458.0,2019,Rank,Girl
Celine,500.0,2019,Rank,Girl
Cerys,632.0,2019,Rank,Girl
Chana,1854.0,2019,Rank,Girl
Chanel,1349.0,2019,Rank,Girl
Chanelle,3151.0,2019,Rank,Girl
Chantelle,1439.0,2019,Rank,Girl
Charis,1940.0,2019,Rank,Girl
Charlee,2286.0,2019,Rank,Girl
Charleigh,3541.0,2019,Rank,Girl
Charlene,2869.0,2019,Rank,Girl
Charley,980.0,2019,Rank,Girl
Charli,2458.0,2019,Rank,Girl
Charlie,601.0,2019,Rank,Girl
Charlotte,18.0,2019,Rank,Girl
Charmaine,2458.0,2019,Rank,Girl
Chaya,980.0,2019,Rank,Girl
Chelsea,881.0,2019,Rank,Girl
Cherry,1218.0,2019,Rank,Girl
Cheyenne,3151.0,2019,Rank,Girl
Chiara,881.0,2019,Rank,Girl
Chioma,2286.0,2019,Rank,Girl
Chloe,39.0,2019,Rank,Girl
Christabel,2040.0,2019,Rank,Girl
Christiana,2458.0,2019,Rank,Girl
Christina,623.0,2019,Rank,Girl
Christine,1349.0,2019,Rank,Girl
Ciara,562.0,2019,Rank,Girl
Cicely,3151.0,2019,Rank,Girl
Cindy,2458.0,2019,Rank,Girl
Claire,838.0,2019,Rank,Girl
Clara,91.0,2019,Rank,Girl
Clare,4001.0,2019,Rank,Girl
Clarice,5591.0,2019,Rank,Girl
Clarissa,1349.0,2019,Rank,Girl
Claudia,554.0,2019,Rank,Girl
Clementine,247.0,2019,Rank,Girl
Cleo,191.0,2019,Rank,Girl
Clio,2170.0,2019,Rank,Girl
Clodagh,1439.0,2019,Rank,Girl
Coco,532.0,2019,Rank,Girl
Colette,1218.0,2019,Rank,Girl
Connie,136.0,2019,Rank,Girl
Constance,266.0,2019,Rank,Girl
Cora,158.0,2019,Rank,Girl
Coral,1316.0,2019,Rank,Girl
Coralie,1703.0,2019,Rank,Girl
Cordelia,823.0,2019,Rank,Girl
Corinne,2170.0,2019,Rank,Girl
Cosima,2170.0,2019,Rank,Girl
Courtney,980.0,2019,Rank,Girl
Cressida,2040.0,2019,Rank,Girl
Cristina,1562.0,2019,Rank,Girl
Crystal,806.0,2019,Rank,Girl
Cydney,5591.0,2019,Rank,Girl
Cynthia,2170.0,2019,Rank,Girl
Daisie,1119.0,2019,Rank,Girl
Daisy,31.0,2019,Rank,Girl
Daisy-Mae,749.0,2019,Rank,Girl
Daisy-May,1017.0,2019,Rank,Girl
Dakota,402.0,2019,Rank,Girl
Dalia,864.0,2019,Rank,Girl
Dana,897.0,2019,Rank,Girl
Danae,3541.0,2019,Rank,Girl
Dani,1854.0,2019,Rank,Girl
Dania,1039.0,2019,Rank,Girl
Danica,3151.0,2019,Rank,Girl
Daniela,670.0,2019,Rank,Girl
Daniella,545.0,2019,Rank,Girl
Danielle,864.0,2019,Rank,Girl
Danika,2643.0,2019,Rank,Girl
Danni,2869.0,2019,Rank,Girl
Danya,4686.0,2019,Rank,Girl
Daphne,382.0,2019,Rank,Girl
Dara,2643.0,2019,Rank,Girl
Darcey,122.0,2019,Rank,Girl
Darci,1153.0,2019,Rank,Girl
Darcie,77.0,2019,Rank,Girl
Darcy,115.0,2019,Rank,Girl
Daria,313.0,2019,Rank,Girl
Davina,1316.0,2019,Rank,Girl
Dawn,2643.0,2019,Rank,Girl
Dayna,3151.0,2019,Rank,Girl
Deanna,1703.0,2019,Rank,Girl
Debbie,4686.0,2019,Rank,Girl
Deborah,590.0,2019,Rank,Girl
Deena,1703.0,2019,Rank,Girl
Delilah,76.0,2019,Rank,Girl
Della,1153.0,2019,Rank,Girl
Delphine,1940.0,2019,Rank,Girl
Demi,371.0,2019,Rank,Girl
Demi-Lee,4686.0,2019,Rank,Girl
Demi-Leigh,1634.0,2019,Rank,Girl
Denise,2040.0,2019,Rank,Girl
Desiree,3151.0,2019,Rank,Girl
Destiny,526.0,2019,Rank,Girl
Devon,1189.0,2019,Rank,Girl
Devorah,3541.0,2019,Rank,Girl
Diana,266.0,2019,Rank,Girl
Diane,2458.0,2019,Rank,Girl
Dilara,1782.0,2019,Rank,Girl
Dina,761.0,2019,Rank,Girl
Divine,1439.0,2019,Rank,Girl
Diya,641.0,2019,Rank,Girl
Dolly,295.0,2019,Rank,Girl
Dominique,5591.0,2019,Rank,Girl
Donna,5591.0,2019,Rank,Girl
Dora,1039.0,2019,Rank,Girl
Dorothy,187.0,2019,Rank,Girl
Drew,1562.0,2019,Rank,Girl
Dulcie,996.0,2019,Rank,Girl
Ebonie,1634.0,2019,Rank,Girl
Ebony,377.0,2019,Rank,Girl
Eda,2458.0,2019,Rank,Girl
Eden,111.0,2019,Rank,Girl
Edie,109.0,2019,Rank,Girl
Edith,89.0,2019,Rank,Girl
Effie,308.0,2019,Rank,Girl
Eileen,1316.0,2019,Rank,Girl
Eilidh,881.0,2019,Rank,Girl
Eimear,3541.0,2019,Rank,Girl
Ela,480.0,2019,Rank,Girl
Elaina,980.0,2019,Rank,Girl
Elaine,1782.0,2019,Rank,Girl
Elan,2458.0,2019,Rank,Girl
Elana,1634.0,2019,Rank,Girl
Eleana,2869.0,2019,Rank,Girl
Eleanor,52.0,2019,Rank,Girl
Elen,2643.0,2019,Rank,Girl
Elena,134.0,2019,Rank,Girl
Eleni,694.0,2019,Rank,Girl
Eleri,881.0,2019,Rank,Girl
Eliana,231.0,2019,Rank,Girl
Elicia,3541.0,2019,Rank,Girl
Elif,532.0,2019,Rank,Girl
Elin,651.0,2019,Rank,Girl
Elina,717.0,2019,Rank,Girl
Elinor,996.0,2019,Rank,Girl
Elisa,338.0,2019,Rank,Girl
Elisabeth,806.0,2019,Rank,Girl
Elise,251.0,2019,Rank,Girl
Elisha,806.0,2019,Rank,Girl
Elisia,2170.0,2019,Rank,Girl
Elissa,670.0,2019,Rank,Girl
Eliz,2458.0,2019,Rank,Girl
Eliza,38.0,2019,Rank,Girl
Elizabeth,55.0,2019,Rank,Girl
Ella,13.0,2019,Rank,Girl
Ella-Louise,1189.0,2019,Rank,Girl
Ella-Mae,475.0,2019,Rank,Girl
Ella-Rose,259.0,2019,Rank,Girl
Elle,506.0,2019,Rank,Girl
Ellen,545.0,2019,Rank,Girl
Ellena,1252.0,2019,Rank,Girl
Elli,2643.0,2019,Rank,Girl
Ellie,63.0,2019,Rank,Girl
Ellie-Mae,500.0,2019,Rank,Girl
Ellie-Mai,1389.0,2019,Rank,Girl
Ellie-May,717.0,2019,Rank,Girl
Ellie-Rose,955.0,2019,Rank,Girl
Ellis,1189.0,2019,Rank,Girl
Ellora,2458.0,2019,Rank,Girl
Ellouise,2458.0,2019,Rank,Girl
Elly,3151.0,2019,Rank,Girl
Elodie,112.0,2019,Rank,Girl
Eloisa,3151.0,2019,Rank,Girl
Eloise,129.0,2019,Rank,Girl
Elouise,1189.0,2019,Rank,Girl
Elsa,496.0,2019,Rank,Girl
Elsbeth,2458.0,2019,Rank,Girl
Elsie,21.0,2019,Rank,Girl
Elspeth,897.0,2019,Rank,Girl
Elyse,1349.0,2019,Rank,Girl
Elysia,1063.0,2019,Rank,Girl
Eman,1189.0,2019,Rank,Girl
Emelia,302.0,2019,Rank,Girl
Emerald,1782.0,2019,Rank,Girl
Emilee,2040.0,2019,Rank,Girl
Emilia,32.0,2019,Rank,Girl
Emilie,360.0,2019,Rank,Girl
Emilly,1854.0,2019,Rank,Girl
Emily,11.0,2019,Rank,Girl
Emily-Jane,5591.0,2019,Rank,Girl
Emily-Rose,955.0,2019,Rank,Girl
Emine,3541.0,2019,Rank,Girl
Emma,59.0,2019,Rank,Girl
Emmanuella,1562.0,2019,Rank,Girl
Emmeline,300.0,2019,Rank,Girl
Emmi,1497.0,2019,Rank,Girl
Emmie,214.0,2019,Rank,Girl
Emmy,641.0,2019,Rank,Girl
Enya,854.0,2019,Rank,Girl
Erica,325.0,2019,Rank,Girl
Erika,469.0,2019,Rank,Girl
Erin,54.0,2019,Rank,Girl
Eryn,703.0,2019,Rank,Girl
Esha,1218.0,2019,Rank,Girl
Esme,43.0,2019,Rank,Girl
Esmee,417.0,2019,Rank,Girl
Esra,1497.0,2019,Rank,Girl
Estella,3151.0,2019,Rank,Girl
Estelle,1039.0,2019,Rank,Girl
Esther,180.0,2019,Rank,Girl
Eunice,1703.0,2019,Rank,Girl
Eva,35.0,2019,Rank,Girl
Evangeline,343.0,2019,Rank,Girl
Eve,181.0,2019,Rank,Girl
Evelina,392.0,2019,Rank,Girl
Evelyn,20.0,2019,Rank,Girl
Evie,15.0,2019,Rank,Girl
Faatimah,1292.0,2019,Rank,Girl
Fabiha,2869.0,2019,Rank,Girl
Fae,3151.0,2019,Rank,Girl
Fahima,4001.0,2019,Rank,Girl
Faith,148.0,2019,Rank,Girl
Faiza,1389.0,2019,Rank,Girl
Faizah,2458.0,2019,Rank,Girl
Falak,2040.0,2019,Rank,Girl
Fallon,1252.0,2019,Rank,Girl
Farah,749.0,2019,Rank,Girl
Farida,2869.0,2019,Rank,Girl
Fariha,3151.0,2019,Rank,Girl
Farrah,1439.0,2019,Rank,Girl
Fatema,2170.0,2019,Rank,Girl
Fathima,1497.0,2019,Rank,Girl
Fatima,108.0,2019,Rank,Girl
Fatimah,345.0,2019,Rank,Girl
Fatma,1153.0,2019,Rank,Girl
Fay,2643.0,2019,Rank,Girl
Faye,319.0,2019,Rank,Girl
Felicia,1562.0,2019,Rank,Girl
Felicity,100.0,2019,Rank,Girl
Fenella,2643.0,2019,Rank,Girl
Fern,362.0,2019,Rank,Girl
Ffion,338.0,2019,Rank,Girl
Fiona,955.0,2019,Rank,Girl
Flavia,1854.0,2019,Rank,Girl
Fleur,414.0,2019,Rank,Girl
Flora,291.0,2019,Rank,Girl
Florence,15.0,2019,Rank,Girl
Frances,392.0,2019,Rank,Girl
Francesca,106.0,2019,Rank,Girl
Frankie,128.0,2019,Rank,Girl
Freja,1189.0,2019,Rank,Girl
Freya,10.0,2019,Rank,Girl
Freyja,448.0,2019,Rank,Girl
Gabriela,260.0,2019,Rank,Girl
Gabriele,1703.0,2019,Rank,Girl
Gabriella,137.0,2019,Rank,Girl
Gabrielle,513.0,2019,Rank,Girl
Gaia,616.0,2019,Rank,Girl
Gemma,1940.0,2019,Rank,Girl
Genevieve,458.0,2019,Rank,Girl
Georgia,75.0,2019,Rank,Girl
Georgiana,694.0,2019,Rank,Girl
Georgie,197.0,2019,Rank,Girl
Georgina,242.0,2019,Rank,Girl
Gianna,796.0,2019,Rank,Girl
Giorgia,1252.0,2019,Rank,Girl
Giovanna,1119.0,2019,Rank,Girl
Giselle,2458.0,2019,Rank,Girl
Giulia,670.0,2019,Rank,Girl
Gloria,737.0,2019,Rank,Girl
Grace,8.0,2019,Rank,Girl
Gracie,74.0,2019,Rank,Girl
Greta,532.0,2019,Rank,Girl
Gwen,664.0,2019,Rank,Girl
Gwenllian,1439.0,2019,Rank,Girl
Gwenno,2286.0,2019,Rank,Girl
Gwyneth,3541.0,2019,Rank,Girl
Habiba,1189.0,2019,Rank,Girl
Habibah,2869.0,2019,Rank,Girl
Hadassah,1389.0,2019,Rank,Girl
Hadia,1439.0,2019,Rank,Girl
Hadiyah,1218.0,2019,Rank,Girl
Hafiza,4686.0,2019,Rank,Girl
Hafsa,275.0,2019,Rank,Girl
Hafsah,554.0,2019,Rank,Girl
Hailey,724.0,2019,Rank,Girl
Hajar,1439.0,2019,Rank,Girl
Hajira,2643.0,2019,Rank,Girl
Hajra,806.0,2019,Rank,Girl
Hajrah,1349.0,2019,Rank,Girl
Haleema,770.0,2019,Rank,Girl
Haleemah,1782.0,2019,Rank,Girl
Halima,448.0,2019,Rank,Girl
Halimah,1063.0,2019,Rank,Girl
Halle,197.0,2019,Rank,Girl
Hamda,5591.0,2019,Rank,Girl
Hana,236.0,2019,Rank,Girl
Hanaa,1252.0,2019,Rank,Girl
Hanah,4001.0,2019,Rank,Girl
Hanan,1562.0,2019,Rank,Girl
Haneen,1497.0,2019,Rank,Girl
Hania,458.0,2019,Rank,Girl
Hanifa,2286.0,2019,Rank,Girl
Hanifah,2869.0,2019,Rank,Girl
Hanna,142.0,2019,Rank,Girl
Hannah,68.0,2019,Rank,Girl
Harleen,897.0,2019,Rank,Girl
Harleigh,806.0,2019,Rank,Girl
Harley,212.0,2019,Rank,Girl
Harlie,770.0,2019,Rank,Girl
Harmony,386.0,2019,Rank,Girl
Harriet,49.0,2019,Rank,Girl
Harriett,545.0,2019,Rank,Girl
Harriette,1218.0,2019,Rank,Girl
Hattie,227.0,2019,Rank,Girl
Hawa,368.0,2019,Rank,Girl
Hayley,496.0,2019,Rank,Girl
Hazal,2170.0,2019,Rank,Girl
Hazel,148.0,2019,Rank,Girl
Heather,1095.0,2019,Rank,Girl
Heba,2170.0,2019,Rank,Girl
Hebe,2869.0,2019,Rank,Girl
Heidi,93.0,2019,Rank,Girl
Helen,749.0,2019,Rank,Girl
Helena,269.0,2019,Rank,Girl
Helin,3541.0,2019,Rank,Girl
Henrietta,392.0,2019,Rank,Girl
Hermione,465.0,2019,Rank,Girl
Hester,2040.0,2019,Rank,Girl
Hetty,1562.0,2019,Rank,Girl
Hiba,554.0,2019,Rank,Girl
Hibah,2643.0,2019,Rank,Girl
Hina,2458.0,2019,Rank,Girl
Hira,854.0,2019,Rank,Girl
Hollie,170.0,2019,Rank,Girl
Holly,72.0,2019,Rank,Girl
Honey,396.0,2019,Rank,Girl
Honor,1349.0,2019,Rank,Girl
Hope,127.0,2019,Rank,Girl
Huda,601.0,2019,Rank,Girl
Humaira,724.0,2019,Rank,Girl
Humayra,1389.0,2019,Rank,Girl
Husna,838.0,2019,Rank,Girl
Ida,275.0,2019,Rank,Girl
Ifeoluwa,2869.0,2019,Rank,Girl
Ifra,4686.0,2019,Rank,Girl
Ifrah,2643.0,2019,Rank,Girl
Ilana,1252.0,2019,Rank,Girl
Ilayda,3541.0,2019,Rank,Girl
Ilona,5591.0,2019,Rank,Girl
Imaan,389.0,2019,Rank,Girl
Iman,641.0,2019,Rank,Girl
Imani,694.0,2019,Rank,Girl
Imogen,45.0,2019,Rank,Girl
Inayah,342.0,2019,Rank,Girl
India,222.0,2019,Rank,Girl
Indiana,453.0,2019,Rank,Girl
Indianna,1634.0,2019,Rank,Girl
Indigo,590.0,2019,Rank,Girl
Indya,4001.0,2019,Rank,Girl
Ines,641.0,2019,Rank,Girl
Ingrid,897.0,2019,Rank,Girl
Iola,3541.0,2019,Rank,Girl
Iona,399.0,2019,Rank,Girl
Ione,2643.0,2019,Rank,Girl
Iqra,368.0,2019,Rank,Girl
Irene,1218.0,2019,Rank,Girl
Iris,81.0,2019,Rank,Girl
Isabel,142.0,2019,Rank,Girl
Isabella,6.0,2019,Rank,Girl
Isabelle,28.0,2019,Rank,Girl
Isadora,1292.0,2019,Rank,Girl
Isha,920.0,2019,Rank,Girl
Isla,3.0,2019,Rank,Girl
Isma,1562.0,2019,Rank,Girl
Isobel,151.0,2019,Rank,Girl
Isobella,1497.0,2019,Rank,Girl
Isobelle,823.0,2019,Rank,Girl
Isra,453.0,2019,Rank,Girl
Ivana,1854.0,2019,Rank,Girl
Ivy,12.0,2019,Rank,Girl
Izabella,439.0,2019,Rank,Girl
Izabelle,1703.0,2019,Rank,Girl
Jacqueline,1940.0,2019,Rank,Girl
Jada,1095.0,2019,Rank,Girl
Jade,519.0,2019,Rank,Girl
Jaime,1389.0,2019,Rank,Girl
Jameela,2869.0,2019,Rank,Girl
Jamie,1497.0,2019,Rank,Girl
Jamila,1119.0,2019,Rank,Girl
Jana,670.0,2019,Rank,Girl
Jane,1252.0,2019,Rank,Girl
Janelle,1218.0,2019,Rank,Girl
Janet,2643.0,2019,Rank,Girl
Janice,2869.0,2019,Rank,Girl
Jannah,955.0,2019,Rank,Girl
Jannat,402.0,2019,Rank,Girl
Jasleen,955.0,2019,Rank,Girl
Jasmin,761.0,2019,Rank,Girl
Jasmina,1439.0,2019,Rank,Girl
Jasmine,73.0,2019,Rank,Girl
Javeria,1782.0,2019,Rank,Girl
Jaya,1017.0,2019,Rank,Girl
Jaycee,3151.0,2019,Rank,Girl
Jayda,1439.0,2019,Rank,Girl
Jazmin,1063.0,2019,Rank,Girl
Jazmine,1389.0,2019,Rank,Girl
Jazmyn,4001.0,2019,Rank,Girl
Jean,2286.0,2019,Rank,Girl
Jemima,273.0,2019,Rank,Girl
Jemimah,1189.0,2019,Rank,Girl
Jemma,4686.0,2019,Rank,Girl
Jena,3541.0,2019,Rank,Girl
Jenna,703.0,2019,Rank,Girl
Jennifer,355.0,2019,Rank,Girl
Jenny,1703.0,2019,Rank,Girl
Jess,2458.0,2019,Rank,Girl
Jesse,2040.0,2019,Rank,Girl
Jessica,33.0,2019,Rank,Girl
Jessie,273.0,2019,Rank,Girl
Jessika,2458.0,2019,Rank,Girl
Joan,2170.0,2019,Rank,Girl
Joana,1782.0,2019,Rank,Girl
Joanna,458.0,2019,Rank,Girl
Joanne,1439.0,2019,Rank,Girl
Jocelyn,955.0,2019,Rank,Girl
Jodie,1634.0,2019,Rank,Girl
Joelle,3151.0,2019,Rank,Girl
Johanna,2458.0,2019,Rank,Girl
Jolene,1782.0,2019,Rank,Girl
Jolie,2286.0,2019,Rank,Girl
Joni,682.0,2019,Rank,Girl
Jorja,1095.0,2019,Rank,Girl
Josephine,269.0,2019,Rank,Girl
Josie,256.0,2019,Rank,Girl
Joy,537.0,2019,Rank,Girl
Joyce,1940.0,2019,Rank,Girl
Jude,2170.0,2019,Rank,Girl
Judith,1782.0,2019,Rank,Girl
Julia,119.0,2019,Rank,Girl
Juliana,897.0,2019,Rank,Girl
Julie,1497.0,2019,Rank,Girl
Juliet,590.0,2019,Rank,Girl
Juliette,724.0,2019,Rank,Girl
Kacey,1316.0,2019,Rank,Girl
Kacie,1039.0,2019,Rank,Girl
Kadie,1703.0,2019,Rank,Girl
Kady,1252.0,2019,Rank,Girl
Kaia,513.0,2019,Rank,Girl
Kaila,2869.0,2019,Rank,Girl
Kainat,4001.0,2019,Rank,Girl
Kaitlin,1940.0,2019,Rank,Girl
Kaitlyn,616.0,2019,Rank,Girl
Kali,1063.0,2019,Rank,Girl
Kallie,1634.0,2019,Rank,Girl
Kamilah,2869.0,2019,Rank,Girl
Kara,409.0,2019,Rank,Girl
Karen,1940.0,2019,Rank,Girl
Karina,469.0,2019,Rank,Girl
Karis,2040.0,2019,Rank,Girl
Karla,3151.0,2019,Rank,Girl
Kasey,1389.0,2019,Rank,Girl
Kasia,3541.0,2019,Rank,Girl
