1718|at||Wien||Zingarelli|1752|1837|it|m|Giulietta e Romeo||~|20180127|1|c|
1718|au||Adelaide||Bizet|18381025|18750603|fr|m|Les Pecheurs de perles|fr|~|20180512|4||
1718|au||Adelaide||Dean|19611023||au|m|Hamlet|au|~|20180302|3||
1718|au||Adelaide||Strauss,J|1825|1899|at|m|Die Fledermaus|at|~L|20171024|2||
1718|au||Adelaide||Wagner,Richard|18130522|18830213|de|m|Die Meistersinger von Nurnberg (reduction)|de|~|20180804|1|c|
1718|au||Brisbane||Bizet|18381025|18750603|fr|m|Carmen|fr|~|20171125|1|c|
1718|au||Brisbane||Humperdinck|1854|1921|de|m|Hansel und Gretel|de|~C|20170927|8||
1718|au||Brisbane||Lehar|1870|1948|hu|m|Die lustige Witwe|hu|~L|20180622|6|!|
1718|au||Melbourne||Bowman|1972||au|m|The Magic Pudding|au|~BC|20180315|4||
1718|au||Melbourne||Copland|1900|1990|us|m|The Second Hurricane|us|~|20171006|6|!|
1718|au||Melbourne||Donizetti|17971129|18480408|it|m|Roberto Devereux|it|~@N|20171111|4||
1718|au||Melbourne||Humperdinck|1854|1921|de|m|Hansel und Gretel|de|~C|20180609|3||
1718|au||Melbourne||Kerry|1961||au|m|The Snow Queen|au|~|20171103|2|P|
1718|au||Melbourne||Lehar|1870|1948|hu|m|Die lustige Witwe|hu|~L|20171115|12|!|
1718|au||Melbourne||Massenet|1842|1912|fr|m|Don Quichotte|fr|~|20180503|4||
1718|au||Melbourne||Rimsky-Korsakov|1844|1908|ru|m|Kashchey the Deathless|ru|~|20180318|1|c|
1718|au||Melbourne||Rossini|17920229|18681113|it|m|Guillaume Tell|it|~|20180714|3||
1718|au||Melbourne||Verdi|18131010|19010127|it|m|La traviata|it|~|20180417|9||
1718|au||Melbourne||Wagner,Richard|18130522|18830213|de|m|Tristan und Isolde|de|~|20180202|3|!|
1718|au||Melbourne||Wagner,Richard|18130522|18830213|de|m|Tristan und Isolde|de|~|20180210|1||
1718|au||Melbourne||Waits|1949||us|m|The Black Rider|us|~|20170915|26||
1718|au||Perth||Bizet|18381025|18750603|fr|m|Carmen|fr|~|20180721|4||
1718|au||Perth||Donizetti|17971129|18480408|it|m|Lucia di Lammermoor|it|~|20171026|4|!|
1718|au||Perth||Janacek|1854|1928|cz|m|The Cunning Little Vixen|cz|~|20180421|4||
1718|au||Sydney||Bizet|18381025|18750603|fr|m|Carmen|fr|~|20180210|12||
1718|au||Sydney||Donizetti|17971129|18480408|it|m|Lucia di Lammermoor|it|~|20180626|9||
1718|au||Sydney||Handel|1685|1759|uk|m|Athalia||~|20180621|4||
1718|au||Sydney||Lehar|1870|1948|hu|m|Die lustige Witwe|hu|~L|20180102|33||
1718|au||Sydney||Massenet|1842|1912|fr|m|Don Quichotte|fr|~|20180316|6||
1718|au||Sydney||Monteverdi|1567|1643|it|m|L'incoronazione di Poppea|it|~|20171130|5||
1718|au||Sydney||Puccini|18581222|19241129|it|m|La boheme|it|~|20180323|26|!|
1718|au||Sydney||Puccini|18581222|19241129|it|m|Madama Butterfly|it|~|20171024|11||
1718|au||Sydney||Puccini|18581222|19241129|it|m|Tosca|it|~|20180424|6||
1718|au||Sydney||Rossini|17920229|18681113|it|m|Il turco in Italia|it|~|20180810|7||
1718|au||Sydney||Shostakovich|1906|1975|ru|m|Nos|ru|~|20180221|5||
1718|au||Sydney||Verdi|18131010|19010127|it|m|Aida|it|~|20170921|6||
1718|au||Sydney||Verdi|18131010|19010127|it|m|Aida|it|~|20180718|18||
1718|au||Sydney||Verdi|18131010|19010127|it|m|La traviata|it|~|20180301|11||
1718|au||Sydney||Verdi|18131010|19010127|it|m|Rigoletto|it|~|20180706|14||
1718|ba||Sarajevo||Donizetti|17971129|18480408|it|m|Le convenienze ed inconvenienze teatrali|it|~B|20171216|3||
1718|ba||Sarajevo||Kalman,E|18821024|19531030|hu|m|Die Csardasfurstin|hu|~L|20170915|3||
1718|ba||Sarajevo||Verdi|18131010|19010127|it|m|La traviata|it|~|20170919|2||
1718|be||Antwerpen||Debussy|1862|1918|fr|m|Pelleas et Melisande|fr|~|20180202|6|!|
1718|be||Antwerpen||Donizetti|17971129|18480408|it|m|Il Duca d'Alba|it|~|20171117|6||
1718|be||Antwerpen||Korngold|18970529|19571129|us|m|Das Wunder der Heliane|us|~|20170915|4|!|
1718|be||Antwerpen||Korngold|18970529|19571129|us|m|Das Wunder der Heliane|us|~|20171001|5||
1718|be||Antwerpen||Mozart|17560127|17911205|at|m|La clemenza di Tito|it|~|20180506|4|!|
